가세,10619175
틀,10692519
핸갑,6129466
먹었,10529906
헴,9663530
쪼매,10711056
춧돌,5272535
주도,10692971
분,10717982
지지,10706755
코,10716694
깃돈,6458327
있나,10713236
거기,10717487
카는데,10700653
짜려,770451
어째,10712774
꿰매다,241785
하여튼,10716703
뻗어가,6126165
비행기,10665226
보다가,10696285
막아주기,5674155
다니다가,10679415
미끄러우,6112339
불개미,5810272
자리,10715300
젠,10608155
치가,10699350
있어가,10713383
추우,10392844
긴데,10714309
가지고는,10689141
쳐야되,1177290
안쇱,712794
답답,10260663
가가,10716389
있었다,10712735
카던데,10637957
다녀,10713591
이니까,10715523
달아서,10600343
이구,8727081
다니,10703398
모자,10665513
석회,10398994
만큼은,10688235
심겠습니까,20114
입니다,10711990
대초,6128462
찍어가,10533822
사면,10697065
베기,10200415
베기는,9417668
버리던데,7927751
전설,10066176
뒀습니까,762348
아픕니다,10699462
씹어,10711928
자라,10690189
트,10706677
점신,10197120
죽어,10712377
했는,10714612
으,10710445
지워지는,20719
지워지는지,20721
지는지,7537648
콧구멍,6687337
코뚜레,5917318
낙시,5310967
려고,10709447
됩,10546804
뜬,10606147
꺼져,9236598
보세요,10660270
가버릴텐데,20924
욱신욱신하,6090126
끓여주려,5274349
캤는데,10671591
전시,10567347
전신,10702100
됐다,10672350
실만,8561651
놓습니까,8379015
그치지,9378670
않는,10694520
좋아,10718066
갈건데,5364815
어떡해요,9471048
할매,10709565
가수원,10629665
감정,10711476
하는고,10254003
들이,10709566
좋은가,10685989
쪼개,10594624
먹으니까,10717476
먹었으면,10645746
빨랐는데,5930216
하더니만,9535925
얼마만큼,10571145
암,10689766
명령,10348240
멩영,6313168
아이아이,5275144
아이모,10358757
입으,10683411
대가,10712648
그랬으니까,10333849
놨어,10540282
베,10661556
